option,url,,doc
NATIONAL_PHY,https://cateee.net/lkddb/web-lkddb/NATIONAL_PHY.html,,"Currently supports the DP83865 PHY."
NET_VENDOR_MICROCHIP,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_MICROCHIP.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about Microchip cards. If you say Y, you will be asked for your specific card in the following questions."
NET_9P,https://cateee.net/lkddb/web-lkddb/NET_9P.html,,"If you say Y here, you will get experimental support for Plan 9 resource sharing via the 9P2000 protocol.  See <http://v9fs.sf.net> for more information.  If unsure, say N."
AQUANTIA_PHY,https://cateee.net/lkddb/web-lkddb/AQUANTIA_PHY.html,,"Currently supports the Aquantia AQ1202, AQ2104, AQR105, AQR405"
BTRFS_FS,https://cateee.net/lkddb/web-lkddb/BTRFS_FS.html,,"Btrfs is a general purpose copy-on-write filesystem with extents, writable snapshotting, support for multiple devices and many more features focused on fault tolerance, repair and easy administration.  The filesystem disk format is no longer unstable, and it's not expected to change unless there are strong reasons to do so. If there is a format change, file systems with a unchanged format will continue to be mountable and usable by newer kernels.  For more information, please see the web pages at http://btrfs.wiki.kernel.org.  To compile this file system support as a module, choose M here. The module will be called btrfs.  If unsure, say N."
NET_PACKET_ENGINE,https://cateee.net/lkddb/web-lkddb/NET_PACKET_ENGINE.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about packet engine devices. If you say Y, you will be asked for your specific card in the following questions."
VLSI_FIR,https://cateee.net/lkddb/web-lkddb/VLSI_FIR.html,,"Say Y here if you want to build support for the VLSI 82C147 PCI-IrDA Controller. This controller is used by the HP OmniBook 800 and 5500 notebooks. The driver provides support for SIR, MIR and FIR (4Mbps) speeds.  To compile it as a module, choose M here: the module will be called vlsi_ir."
TEST_KASAN,https://cateee.net/lkddb/web-lkddb/TEST_KASAN.html,,"This is a test module doing various nasty things like out of bounds accesses, use after free. It is useful for testing kernel debugging features like kernel address sanitizer."
DRM_NOUVEAU_BACKLIGHT,https://cateee.net/lkddb/web-lkddb/DRM_NOUVEAU_BACKLIGHT.html,,"Say Y here if you want to control the backlight of your display (e.g. a laptop panel)."
BCM7XXX_PHY,https://cateee.net/lkddb/web-lkddb/BCM7XXX_PHY.html,,"Currently supports the BCM7366, BCM7439, BCM7445, and 40nm and 65nm generation of BCM7xxx Set Top Box SoCs."
NET_VENDOR_AGERE,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_AGERE.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about Agere devices. If you say Y, you will be asked for your specific card in the following questions."
SCSI_SRP_ATTRS,https://cateee.net/lkddb/web-lkddb/SCSI_SRP_ATTRS.html,,"If you wish to export transport-specific information about each attached SRP device to sysfs, say Y."
USB_SEVSEG,https://cateee.net/lkddb/web-lkddb/USB_SEVSEG.html,,"Say Y here if you have a USB 7-Segment Display by Delcom  To compile this driver as a module, choose M here: the module will be called usbsevseg."
NET_VENDOR_WIZNET,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_WIZNET.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about WIZnet devices. If you say Y, you will be asked for your specific card in the following questions."
PRINTK,https://cateee.net/lkddb/web-lkddb/PRINTK.html,,"This option enables normal printk support. Removing it eliminates most of the message strings from the kernel image and makes the kernel more or less silent. As this makes it very difficult to diagnose system problems, saying N here is strongly discouraged."
SCSI_CXGB3_ISCSI,https://cateee.net/lkddb/web-lkddb/SCSI_CXGB3_ISCSI.html,,"This driver supports iSCSI offload for the Chelsio T3 devices."
LSI_ET1011C_PHY,https://cateee.net/lkddb/web-lkddb/LSI_ET1011C_PHY.html,,"Supports the LSI ET1011C PHY."
NVME_FC,https://cateee.net/lkddb/web-lkddb/NVME_FC.html,,"This provides support for the NVMe over Fabrics protocol using the FC transport.  This allows you to use remote block devices exported using the NVMe protocol set.  To configure a NVMe over Fabrics controller use the nvme-cli tool from https://github.com/linux-nvme/nvme-cli.  If unsure, say N."
SYN_COOKIES,https://cateee.net/lkddb/web-lkddb/SYN_COOKIES.html,,"Normal TCP/IP networking is open to an attack known as SYN flooding. This denial-of-service attack prevents legitimate remote users from being able to connect to your computer during an ongoing attack and requires very little work from the attacker, who can operate from anywhere on the Internet.  SYN cookies provide protection against this type of attack. If you say Y here, the TCP/IP stack will use a cryptographic challenge protocol known as SYN cookies to enable legitimate users to continue to connect, even when your machine is under attack. There is no need for the legitimate users to change their TCP/IP software. SYN cookies work transparently to them. For technical information about SYN cookies, check out <http://cr.yp.to/syncookies.html>.  If you are SYN flooded, the source address reported by the kernel is likely to have been forged by the attacker. it is only reported as an aid in tracing the packets to their actual source and should not be taken as absolute truth.  SYN cookies may prevent correct error reporting on clients when the server is really overloaded. If this happens frequently better turn them off.  If you say Y here, you can disable SYN cookies at run time by saying Y to /proc file system support and Sysctl support below and executing the command  echo 0 > /proc/sys/net/ipv4/tcp_syncookies  after the /proc file system has been mounted.  If unsure, say N."
NET_VENDOR_3COM,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_3COM.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about 3Com cards. If you say Y, you will be asked for your specific card in the following questions."
ARCNET,https://cateee.net/lkddb/web-lkddb/ARCNET.html,,"If you have a network card of this type, say Y and check out the (arguably) beautiful poetry in <file:Documentation/networking/arcnet.txt>.  You need both this driver, and the driver for the particular ARCnet chipset of your card. If you don't know, then it's probably a COM90xx type card, so say Y (or M) to ARCnet COM90xx chipset support below.  To compile this driver as a module, choose M here. The module will be called arcnet."
LWTUNNEL,https://cateee.net/lkddb/web-lkddb/LWTUNNEL.html,,"This feature provides an infrastructure to support light weight tunnels like mpls. There is no netdevice associated with a light weight tunnel endpoint. Tunnel encapsulation parameters are stored with light weight tunnel state associated with fib routes."
ETHERNET,https://cateee.net/lkddb/web-lkddb/ETHERNET.html,,"This section contains all the Ethernet device drivers."
IOSCHED_CFQ,https://cateee.net/lkddb/web-lkddb/IOSCHED_CFQ.html,,"The CFQ I/O scheduler tries to distribute bandwidth equally among all processes in the system. It should provide a fair and low latency working environment, suitable for both desktop and server systems.  This is the default I/O scheduler."
BNX2,https://cateee.net/lkddb/web-lkddb/BNX2.html,,"This driver supports QLogic bnx2 gigabit Ethernet cards.  To compile this driver as a module, choose M here: the module will be called bnx2.  This is recommended."
REISERFS_FS,https://cateee.net/lkddb/web-lkddb/REISERFS_FS.html,,"Stores not just filenames but the files themselves in a balanced tree.  Uses journalling.  Balanced trees are more efficient than traditional file system architectural foundations.  In general, ReiserFS is as fast as ext2, but is very efficient with large directories and small files.  Additional patches are needed for NFS and quotas, please see  <https://reiser4.wiki.kernel.org/index.php/Main_Page> for links.  It is more easily extended to have features currently found in database and keyword search systems than block allocation based file systems are.  The next version will be so extended, and will support plugins consistent with our motto ``It takes more than a license to make source code open.''  Read <https://reiser4.wiki.kernel.org/index.php/Main_Page>  to learn more about reiserfs.  Sponsored by Threshold Networks, Emusic.com, and Bigstorage.com.  If you like it, you can pay us to add new features to it that you need, buy a support contract, or pay us to port it to another OS."
INTEL_PUNIT_IPC,https://cateee.net/lkddb/web-lkddb/INTEL_PUNIT_IPC.html,,"This driver provides support for Intel P-Unit Mailbox IPC mechanism, which is used to bridge the communications between kernel and P-Unit."
BACKLIGHT_SKY81452,https://cateee.net/lkddb/web-lkddb/BACKLIGHT_SKY81452.html,,"If you have a Skyworks SKY81452, say Y to enable the backlight driver.  To compile this driver as a module, choose M here: the module will be called sky81452-backlight"
BMI160_I2C,https://cateee.net/lkddb/web-lkddb/BMI160_I2C.html,,"If you say yes here you get support for BMI160 IMU on I2C with accelerometer, gyroscope and external BMG160 magnetometer.  This driver can also be built as a module. If so, the module will be called bmi160_i2c."
SCSI_BNX2_ISCSI,https://cateee.net/lkddb/web-lkddb/SCSI_BNX2_ISCSI.html,,"This driver supports iSCSI offload for the QLogic NetXtreme II devices."
OCFS2_FS_O2CB,https://cateee.net/lkddb/web-lkddb/OCFS2_FS_O2CB.html,,"OCFS2 includes a simple kernelspace clustering package, the OCFS2 Cluster Base.  It only requires a very small userspace component to configure it. This comes with the standard ocfs2-tools package. O2CB is limited to maintaining a cluster for OCFS2 file systems. It cannot manage any other cluster applications.  It is always safe to say Y here, as the clustering method is run-time selectable."
FB_VESA,https://cateee.net/lkddb/web-lkddb/FB_VESA.html,,"This is the frame buffer device driver for generic VESA 2.0 compliant graphic cards. The older VESA 1.2 cards are not supported. You will get a boot time penguin logo at no additional cost. Please read <file:Documentation/fb/vesafb.txt>. If unsure, say Y."
SECTION_MISMATCH_WARN_ONLY,https://cateee.net/lkddb/web-lkddb/SECTION_MISMATCH_WARN_ONLY.html,,"If you say N here, the build process will fail if there are any section mismatch, instead of just throwing warnings.  If unsure, say Y."
SCSI_PMCRAID,https://cateee.net/lkddb/web-lkddb/SCSI_PMCRAID.html,,"This driver supports the PMC SIERRA MaxRAID adapters."
INTEL_PMC_CORE,https://cateee.net/lkddb/web-lkddb/INTEL_PMC_CORE.html,,"The Intel Platform Controller Hub for Intel Core SoCs provides access to Power Management Controller registers via a PCI interface. This driver can utilize debugging capabilities and supported features as exposed by the Power Management Controller.  Supported features:       - SLP_S0_RESIDENCY counter."
SENSORS_SIS5595,https://cateee.net/lkddb/web-lkddb/SENSORS_SIS5595.html,,"If you say yes here you get support for the integrated sensors in SiS5595 South Bridges.  This driver can also be built as a module.  If so, the module will be called sis5595."
NET_VENDOR_RDC,https://cateee.net/lkddb/web-lkddb/NET_VENDOR_RDC.html,,"If you have a network (Ethernet) card belonging to this class, say Y.  Note that the answer to this question doesn't directly affect the kernel: saying N will just cause the configurator to skip all the questions about RDC cards. If you say Y, you will be asked for your specific card in the following questions."
