option,url,,
HAVE_GENERIC_DMA_COHERENT,https://cateee.net/lkddb/web-lkddb/HAVE_GENERIC_DMA_COHERENT.html,,""
BASE_SMALL,https://cateee.net/lkddb/web-lkddb/BASE_SMALL.html,,""
MODULE_REL_CRCS,https://cateee.net/lkddb/web-lkddb/MODULE_REL_CRCS.html,,""
MODULE_SIG_SHA224,https://cateee.net/lkddb/web-lkddb/MODULE_SIG_SHA224.html,,""
MODULE_SIG_SHA256,https://cateee.net/lkddb/web-lkddb/MODULE_SIG_SHA256.html,,""
MODULE_SIG_SHA384,https://cateee.net/lkddb/web-lkddb/MODULE_SIG_SHA384.html,,""
MODULE_SIG_SHA512,https://cateee.net/lkddb/web-lkddb/MODULE_SIG_SHA512.html,,""
MODULE_SIG_HASH,https://cateee.net/lkddb/web-lkddb/MODULE_SIG_HASH.html,,""
MODULE_COMPRESS_XZ,https://cateee.net/lkddb/web-lkddb/MODULE_COMPRESS_XZ.html,,""
MODULES_TREE_LOOKUP,https://cateee.net/lkddb/web-lkddb/MODULES_TREE_LOOKUP.html,,""
INIT_ALL_POSSIBLE,https://cateee.net/lkddb/web-lkddb/INIT_ALL_POSSIBLE.html,,""
LBDAF,https://cateee.net/lkddb/web-lkddb/LBDAF.html,,""
IBM_PARTITION,https://cateee.net/lkddb/web-lkddb/IBM_PARTITION.html,,""
DEFAULT_IOSCHED,https://cateee.net/lkddb/web-lkddb/DEFAULT_IOSCHED.html,,""
ARCH_INLINE_SPIN_TRYLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_TRYLOCK.html,,""
ARCH_INLINE_SPIN_TRYLOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_TRYLOCK_BH.html,,""
ARCH_INLINE_SPIN_LOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_LOCK.html,,""
ARCH_INLINE_SPIN_LOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_LOCK_BH.html,,""
ARCH_INLINE_SPIN_LOCK_IRQ,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_LOCK_IRQ.html,,""
ARCH_INLINE_SPIN_LOCK_IRQSAVE,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_LOCK_IRQSAVE.html,,""
ARCH_INLINE_SPIN_UNLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_UNLOCK.html,,""
ARCH_INLINE_SPIN_UNLOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_UNLOCK_BH.html,,""
ARCH_INLINE_SPIN_UNLOCK_IRQ,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_UNLOCK_IRQ.html,,""
ARCH_INLINE_SPIN_UNLOCK_IRQRESTORE,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_SPIN_UNLOCK_IRQRESTORE.html,,""
ARCH_INLINE_READ_TRYLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_TRYLOCK.html,,""
ARCH_INLINE_READ_LOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_LOCK.html,,""
ARCH_INLINE_READ_LOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_LOCK_BH.html,,""
ARCH_INLINE_READ_LOCK_IRQ,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_LOCK_IRQ.html,,""
ARCH_INLINE_READ_LOCK_IRQSAVE,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_LOCK_IRQSAVE.html,,""
ARCH_INLINE_READ_UNLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_UNLOCK.html,,""
ARCH_INLINE_READ_UNLOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_UNLOCK_BH.html,,""
ARCH_INLINE_READ_UNLOCK_IRQ,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_UNLOCK_IRQ.html,,""
ARCH_INLINE_READ_UNLOCK_IRQRESTORE,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_READ_UNLOCK_IRQRESTORE.html,,""
ARCH_INLINE_WRITE_TRYLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_TRYLOCK.html,,""
ARCH_INLINE_WRITE_LOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_LOCK.html,,""
ARCH_INLINE_WRITE_LOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_LOCK_BH.html,,""
ARCH_INLINE_WRITE_LOCK_IRQ,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_LOCK_IRQ.html,,""
ARCH_INLINE_WRITE_LOCK_IRQSAVE,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_LOCK_IRQSAVE.html,,""
ARCH_INLINE_WRITE_UNLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_UNLOCK.html,,""
ARCH_INLINE_WRITE_UNLOCK_BH,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_UNLOCK_BH.html,,""
ARCH_INLINE_WRITE_UNLOCK_IRQ,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_UNLOCK_IRQ.html,,""
ARCH_INLINE_WRITE_UNLOCK_IRQRESTORE,https://cateee.net/lkddb/web-lkddb/ARCH_INLINE_WRITE_UNLOCK_IRQRESTORE.html,,""
INLINE_SPIN_TRYLOCK,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_TRYLOCK.html,,""
INLINE_SPIN_TRYLOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_TRYLOCK_BH.html,,""
INLINE_SPIN_LOCK,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_LOCK.html,,""
INLINE_SPIN_LOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_LOCK_BH.html,,""
INLINE_SPIN_LOCK_IRQ,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_LOCK_IRQ.html,,""
INLINE_SPIN_LOCK_IRQSAVE,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_LOCK_IRQSAVE.html,,""
INLINE_SPIN_UNLOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_UNLOCK_BH.html,,""
INLINE_SPIN_UNLOCK_IRQRESTORE,https://cateee.net/lkddb/web-lkddb/INLINE_SPIN_UNLOCK_IRQRESTORE.html,,""
INLINE_READ_TRYLOCK,https://cateee.net/lkddb/web-lkddb/INLINE_READ_TRYLOCK.html,,""
INLINE_READ_LOCK,https://cateee.net/lkddb/web-lkddb/INLINE_READ_LOCK.html,,""
INLINE_READ_LOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_READ_LOCK_BH.html,,""
INLINE_READ_LOCK_IRQ,https://cateee.net/lkddb/web-lkddb/INLINE_READ_LOCK_IRQ.html,,""
INLINE_READ_LOCK_IRQSAVE,https://cateee.net/lkddb/web-lkddb/INLINE_READ_LOCK_IRQSAVE.html,,""
INLINE_READ_UNLOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_READ_UNLOCK_BH.html,,""
INLINE_READ_UNLOCK_IRQRESTORE,https://cateee.net/lkddb/web-lkddb/INLINE_READ_UNLOCK_IRQRESTORE.html,,""
INLINE_WRITE_TRYLOCK,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_TRYLOCK.html,,""
INLINE_WRITE_LOCK,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_LOCK.html,,""
INLINE_WRITE_LOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_LOCK_BH.html,,""
INLINE_WRITE_LOCK_IRQ,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_LOCK_IRQ.html,,""
INLINE_WRITE_LOCK_IRQSAVE,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_LOCK_IRQSAVE.html,,""
INLINE_WRITE_UNLOCK_BH,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_UNLOCK_BH.html,,""
INLINE_WRITE_UNLOCK_IRQRESTORE,https://cateee.net/lkddb/web-lkddb/INLINE_WRITE_UNLOCK_IRQRESTORE.html,,""
ARCH_SUPPORTS_ATOMIC_RMW,https://cateee.net/lkddb/web-lkddb/ARCH_SUPPORTS_ATOMIC_RMW.html,,""
ARCH_USE_QUEUED_SPINLOCKS,https://cateee.net/lkddb/web-lkddb/ARCH_USE_QUEUED_SPINLOCKS.html,,""
ARCH_USE_QUEUED_RWLOCKS,https://cateee.net/lkddb/web-lkddb/ARCH_USE_QUEUED_RWLOCKS.html,,""
X86_BIGSMP,https://cateee.net/lkddb/web-lkddb/X86_BIGSMP.html,,""
X86_INTEL_CE,https://cateee.net/lkddb/web-lkddb/X86_INTEL_CE.html,,""
X86_INTEL_QUARK,https://cateee.net/lkddb/web-lkddb/X86_INTEL_QUARK.html,,""
X86_RDC321X,https://cateee.net/lkddb/web-lkddb/X86_RDC321X.html,,""
X86_32_NON_STANDARD,https://cateee.net/lkddb/web-lkddb/X86_32_NON_STANDARD.html,,""
STA2X11,https://cateee.net/lkddb/web-lkddb/STA2X11.html,,""
X86_32_IRIS,https://cateee.net/lkddb/web-lkddb/X86_32_IRIS.html,,""
LGUEST_GUEST,https://cateee.net/lkddb/web-lkddb/LGUEST_GUEST.html,,""
NO_BOOTMEM,https://cateee.net/lkddb/web-lkddb/NO_BOOTMEM.html,,""
M486,https://cateee.net/lkddb/web-lkddb/M486.html,,""
M586,https://cateee.net/lkddb/web-lkddb/M586.html,,""
M586TSC,https://cateee.net/lkddb/web-lkddb/M586TSC.html,,""
M586MMX,https://cateee.net/lkddb/web-lkddb/M586MMX.html,,""
M686,https://cateee.net/lkddb/web-lkddb/M686.html,,""
MPENTIUMII,https://cateee.net/lkddb/web-lkddb/MPENTIUMII.html,,""
MPENTIUMIII,https://cateee.net/lkddb/web-lkddb/MPENTIUMIII.html,,""
MPENTIUMM,https://cateee.net/lkddb/web-lkddb/MPENTIUMM.html,,""
MPENTIUM4,https://cateee.net/lkddb/web-lkddb/MPENTIUM4.html,,""
MK6,https://cateee.net/lkddb/web-lkddb/MK6.html,,""
MK7,https://cateee.net/lkddb/web-lkddb/MK7.html,,""
MK8,https://cateee.net/lkddb/web-lkddb/MK8.html,,""
MCRUSOE,https://cateee.net/lkddb/web-lkddb/MCRUSOE.html,,""
MEFFICEON,https://cateee.net/lkddb/web-lkddb/MEFFICEON.html,,""
MWINCHIPC6,https://cateee.net/lkddb/web-lkddb/MWINCHIPC6.html,,""
MWINCHIP3D,https://cateee.net/lkddb/web-lkddb/MWINCHIP3D.html,,""
MELAN,https://cateee.net/lkddb/web-lkddb/MELAN.html,,""
MGEODEGX1,https://cateee.net/lkddb/web-lkddb/MGEODEGX1.html,,""
MGEODE_LX,https://cateee.net/lkddb/web-lkddb/MGEODE_LX.html,,""
MCYRIXIII,https://cateee.net/lkddb/web-lkddb/MCYRIXIII.html,,""
MVIAC3_2,https://cateee.net/lkddb/web-lkddb/MVIAC3_2.html,,""
MVIAC7,https://cateee.net/lkddb/web-lkddb/MVIAC7.html,,""
MPSC,https://cateee.net/lkddb/web-lkddb/MPSC.html,,""
MCORE2,https://cateee.net/lkddb/web-lkddb/MCORE2.html,,""
MATOM,https://cateee.net/lkddb/web-lkddb/MATOM.html,,""
GENERIC_CPU,https://cateee.net/lkddb/web-lkddb/GENERIC_CPU.html,,""
X86_GENERIC,https://cateee.net/lkddb/web-lkddb/X86_GENERIC.html,,""
X86_INTERNODE_CACHE_SHIFT,https://cateee.net/lkddb/web-lkddb/X86_INTERNODE_CACHE_SHIFT.html,,""
X86_L1_CACHE_SHIFT,https://cateee.net/lkddb/web-lkddb/X86_L1_CACHE_SHIFT.html,,""
X86_PPRO_FENCE,https://cateee.net/lkddb/web-lkddb/X86_PPRO_FENCE.html,,""
X86_F00F_BUG,https://cateee.net/lkddb/web-lkddb/X86_F00F_BUG.html,,""
X86_INVD_BUG,https://cateee.net/lkddb/web-lkddb/X86_INVD_BUG.html,,""
X86_ALIGNMENT_16,https://cateee.net/lkddb/web-lkddb/X86_ALIGNMENT_16.html,,""
X86_INTEL_USERCOPY,https://cateee.net/lkddb/web-lkddb/X86_INTEL_USERCOPY.html,,""
X86_USE_PPRO_CHECKSUM,https://cateee.net/lkddb/web-lkddb/X86_USE_PPRO_CHECKSUM.html,,""
X86_USE_3DNOW,https://cateee.net/lkddb/web-lkddb/X86_USE_3DNOW.html,,""
X86_P6_NOP,https://cateee.net/lkddb/web-lkddb/X86_P6_NOP.html,,""
X86_TSC,https://cateee.net/lkddb/web-lkddb/X86_TSC.html,,""
X86_CMPXCHG64,https://cateee.net/lkddb/web-lkddb/X86_CMPXCHG64.html,,""
X86_CMOV,https://cateee.net/lkddb/web-lkddb/X86_CMOV.html,,""
X86_MINIMUM_CPU_FAMILY,https://cateee.net/lkddb/web-lkddb/X86_MINIMUM_CPU_FAMILY.html,,""
X86_DEBUGCTLMSR,https://cateee.net/lkddb/web-lkddb/X86_DEBUGCTLMSR.html,,""
CPU_SUP_CYRIX_32,https://cateee.net/lkddb/web-lkddb/CPU_SUP_CYRIX_32.html,,""
CPU_SUP_TRANSMETA_32,https://cateee.net/lkddb/web-lkddb/CPU_SUP_TRANSMETA_32.html,,""
CPU_SUP_UMC_32,https://cateee.net/lkddb/web-lkddb/CPU_SUP_UMC_32.html,,""
HPET_TIMER,https://cateee.net/lkddb/web-lkddb/HPET_TIMER.html,,""
SWIOTLB,https://cateee.net/lkddb/web-lkddb/SWIOTLB.html,,""
IOMMU_HELPER,https://cateee.net/lkddb/web-lkddb/IOMMU_HELPER.html,,""
NR_CPUS,https://cateee.net/lkddb/web-lkddb/NR_CPUS.html,,""
PREEMPT_NONE,https://cateee.net/lkddb/web-lkddb/PREEMPT_NONE.html,,""
PREEMPT_VOLUNTARY,https://cateee.net/lkddb/web-lkddb/PREEMPT_VOLUNTARY.html,,""
PREEMPT,https://cateee.net/lkddb/web-lkddb/PREEMPT.html,,""
X86_UP_APIC,https://cateee.net/lkddb/web-lkddb/X86_UP_APIC.html,,""
X86_UP_IOAPIC,https://cateee.net/lkddb/web-lkddb/X86_UP_IOAPIC.html,,""
X86_LOCAL_APIC,https://cateee.net/lkddb/web-lkddb/X86_LOCAL_APIC.html,,""
X86_IO_APIC,https://cateee.net/lkddb/web-lkddb/X86_IO_APIC.html,,""
X86_ANCIENT_MCE,https://cateee.net/lkddb/web-lkddb/X86_ANCIENT_MCE.html,,""
X86_LEGACY_VM86,https://cateee.net/lkddb/web-lkddb/X86_LEGACY_VM86.html,,""
VM86,https://cateee.net/lkddb/web-lkddb/VM86.html,,""
X86_ESPFIX32,https://cateee.net/lkddb/web-lkddb/X86_ESPFIX32.html,,""
TOSHIBA,https://cateee.net/lkddb/web-lkddb/TOSHIBA.html,,""
X86_REBOOTFIXUPS,https://cateee.net/lkddb/web-lkddb/X86_REBOOTFIXUPS.html,,""
NOHIGHMEM,https://cateee.net/lkddb/web-lkddb/NOHIGHMEM.html,,""
HIGHMEM4G,https://cateee.net/lkddb/web-lkddb/HIGHMEM4G.html,,""
HIGHMEM64G,https://cateee.net/lkddb/web-lkddb/HIGHMEM64G.html,,""
VMSPLIT_3G,https://cateee.net/lkddb/web-lkddb/VMSPLIT_3G.html,,""
VMSPLIT_3G_OPT,https://cateee.net/lkddb/web-lkddb/VMSPLIT_3G_OPT.html,,""
VMSPLIT_2G,https://cateee.net/lkddb/web-lkddb/VMSPLIT_2G.html,,""
VMSPLIT_2G_OPT,https://cateee.net/lkddb/web-lkddb/VMSPLIT_2G_OPT.html,,""
VMSPLIT_1G,https://cateee.net/lkddb/web-lkddb/VMSPLIT_1G.html,,""
PAGE_OFFSET,https://cateee.net/lkddb/web-lkddb/PAGE_OFFSET.html,,""
HIGHMEM,https://cateee.net/lkddb/web-lkddb/HIGHMEM.html,,""
X86_PAE,https://cateee.net/lkddb/web-lkddb/X86_PAE.html,,""
ARCH_PHYS_ADDR_T_64BIT,https://cateee.net/lkddb/web-lkddb/ARCH_PHYS_ADDR_T_64BIT.html,,""
ARCH_DMA_ADDR_T_64BIT,https://cateee.net/lkddb/web-lkddb/ARCH_DMA_ADDR_T_64BIT.html,,""
NODES_SHIFT,https://cateee.net/lkddb/web-lkddb/NODES_SHIFT.html,,""
ARCH_HAVE_MEMORY_PRESENT,https://cateee.net/lkddb/web-lkddb/ARCH_HAVE_MEMORY_PRESENT.html,,""
NEED_NODE_MEMMAP_SIZE,https://cateee.net/lkddb/web-lkddb/NEED_NODE_MEMMAP_SIZE.html,,""
ARCH_FLATMEM_ENABLE,https://cateee.net/lkddb/web-lkddb/ARCH_FLATMEM_ENABLE.html,,""
ARCH_DISCONTIGMEM_ENABLE,https://cateee.net/lkddb/web-lkddb/ARCH_DISCONTIGMEM_ENABLE.html,,""
ARCH_DISCONTIGMEM_DEFAULT,https://cateee.net/lkddb/web-lkddb/ARCH_DISCONTIGMEM_DEFAULT.html,,""
ARCH_SPARSEMEM_ENABLE,https://cateee.net/lkddb/web-lkddb/ARCH_SPARSEMEM_ENABLE.html,,""
ARCH_SPARSEMEM_DEFAULT,https://cateee.net/lkddb/web-lkddb/ARCH_SPARSEMEM_DEFAULT.html,,""
ARCH_SELECT_MEMORY_MODEL,https://cateee.net/lkddb/web-lkddb/ARCH_SELECT_MEMORY_MODEL.html,,""
ILLEGAL_POINTER_VALUE,https://cateee.net/lkddb/web-lkddb/ILLEGAL_POINTER_VALUE.html,,""
SELECT_MEMORY_MODEL,https://cateee.net/lkddb/web-lkddb/SELECT_MEMORY_MODEL.html,,""
FLATMEM_MANUAL,https://cateee.net/lkddb/web-lkddb/FLATMEM_MANUAL.html,,""
DISCONTIGMEM_MANUAL,https://cateee.net/lkddb/web-lkddb/DISCONTIGMEM_MANUAL.html,,""
SPARSEMEM_MANUAL,https://cateee.net/lkddb/web-lkddb/SPARSEMEM_MANUAL.html,,""
DISCONTIGMEM,https://cateee.net/lkddb/web-lkddb/DISCONTIGMEM.html,,""
SPARSEMEM,https://cateee.net/lkddb/web-lkddb/SPARSEMEM.html,,""
FLATMEM,https://cateee.net/lkddb/web-lkddb/FLATMEM.html,,""
FLAT_NODE_MEM_MAP,https://cateee.net/lkddb/web-lkddb/FLAT_NODE_MEM_MAP.html,,""
HAVE_MEMORY_PRESENT,https://cateee.net/lkddb/web-lkddb/HAVE_MEMORY_PRESENT.html,,""
SPARSEMEM_STATIC,https://cateee.net/lkddb/web-lkddb/SPARSEMEM_STATIC.html,,""
SPARSEMEM_EXTREME,https://cateee.net/lkddb/web-lkddb/SPARSEMEM_EXTREME.html,,""
SPARSEMEM_VMEMMAP_ENABLE,https://cateee.net/lkddb/web-lkddb/SPARSEMEM_VMEMMAP_ENABLE.html,,""
SPARSEMEM_ALLOC_MEM_MAP_TOGETHER,https://cateee.net/lkddb/web-lkddb/SPARSEMEM_ALLOC_MEM_MAP_TOGETHER.html,,""
HAVE_MEMBLOCK,https://cateee.net/lkddb/web-lkddb/HAVE_MEMBLOCK.html,,""
HAVE_MEMBLOCK_NODE_MAP,https://cateee.net/lkddb/web-lkddb/HAVE_MEMBLOCK_NODE_MAP.html,,""
HAVE_MEMBLOCK_PHYS_MAP,https://cateee.net/lkddb/web-lkddb/HAVE_MEMBLOCK_PHYS_MAP.html,,""
HAVE_GENERIC_GUP,https://cateee.net/lkddb/web-lkddb/HAVE_GENERIC_GUP.html,,""
ARCH_DISCARD_MEMBLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_DISCARD_MEMBLOCK.html,,""
SPLIT_PTLOCK_CPUS,https://cateee.net/lkddb/web-lkddb/SPLIT_PTLOCK_CPUS.html,,""
ARCH_ENABLE_SPLIT_PMD_PTLOCK,https://cateee.net/lkddb/web-lkddb/ARCH_ENABLE_SPLIT_PMD_PTLOCK.html,,""
PHYS_ADDR_T_64BIT,https://cateee.net/lkddb/web-lkddb/PHYS_ADDR_T_64BIT.html,,""
NEED_BOUNCE_POOL,https://cateee.net/lkddb/web-lkddb/NEED_BOUNCE_POOL.html,,""
NR_QUICK,https://cateee.net/lkddb/web-lkddb/NR_QUICK.html,,""
VIRT_TO_BUS,https://cateee.net/lkddb/web-lkddb/VIRT_TO_BUS.html,,""
DEFAULT_MMAP_MIN_ADDR,https://cateee.net/lkddb/web-lkddb/DEFAULT_MMAP_MIN_ADDR.html,,""
NOMMU_INITIAL_TRIM_EXCESS,https://cateee.net/lkddb/web-lkddb/NOMMU_INITIAL_TRIM_EXCESS.html,,""
TRANSPARENT_HUGEPAGE_MADVISE,https://cateee.net/lkddb/web-lkddb/TRANSPARENT_HUGEPAGE_MADVISE.html,,""
ARCH_WANTS_THP_SWAP,https://cateee.net/lkddb/web-lkddb/ARCH_WANTS_THP_SWAP.html,,""
CMA_AREAS,https://cateee.net/lkddb/web-lkddb/CMA_AREAS.html,,""
GENERIC_EARLY_IOREMAP,https://cateee.net/lkddb/web-lkddb/GENERIC_EARLY_IOREMAP.html,,""
MAX_STACK_SIZE_MB,https://cateee.net/lkddb/web-lkddb/MAX_STACK_SIZE_MB.html,,""
ARCH_SUPPORTS_DEFERRED_STRUCT_PAGE_INIT,https://cateee.net/lkddb/web-lkddb/ARCH_SUPPORTS_DEFERRED_STRUCT_PAGE_INIT.html,,""
ARCH_HAS_ZONE_DEVICE,https://cateee.net/lkddb/web-lkddb/ARCH_HAS_ZONE_DEVICE.html,,""
HIGHPTE,https://cateee.net/lkddb/web-lkddb/HIGHPTE.html,,""
X86_RESERVE_LOW,https://cateee.net/lkddb/web-lkddb/X86_RESERVE_LOW.html,,""
MATH_EMULATION,https://cateee.net/lkddb/web-lkddb/MATH_EMULATION.html,,""
MTRR_SANITIZER_ENABLE_DEFAULT,https://cateee.net/lkddb/web-lkddb/MTRR_SANITIZER_ENABLE_DEFAULT.html,,""
MTRR_SANITIZER_SPARE_REG_NR_DEFAULT,https://cateee.net/lkddb/web-lkddb/MTRR_SANITIZER_SPARE_REG_NR_DEFAULT.html,,""
HZ_100,https://cateee.net/lkddb/web-lkddb/HZ_100.html,,""
HZ_250,https://cateee.net/lkddb/web-lkddb/HZ_250.html,,""
HZ_300,https://cateee.net/lkddb/web-lkddb/HZ_300.html,,""
HZ_1000,https://cateee.net/lkddb/web-lkddb/HZ_1000.html,,""
HZ,https://cateee.net/lkddb/web-lkddb/HZ.html,,""
PHYSICAL_START,https://cateee.net/lkddb/web-lkddb/PHYSICAL_START.html,,""
PHYSICAL_ALIGN,https://cateee.net/lkddb/web-lkddb/PHYSICAL_ALIGN.html,,""
RANDOMIZE_MEMORY_PHYSICAL_PADDING,https://cateee.net/lkddb/web-lkddb/RANDOMIZE_MEMORY_PHYSICAL_PADDING.html,,""
LEGACY_VSYSCALL_NATIVE,https://cateee.net/lkddb/web-lkddb/LEGACY_VSYSCALL_NATIVE.html,,""
LEGACY_VSYSCALL_EMULATE,https://cateee.net/lkddb/web-lkddb/LEGACY_VSYSCALL_EMULATE.html,,""
LEGACY_VSYSCALL_NONE,https://cateee.net/lkddb/web-lkddb/LEGACY_VSYSCALL_NONE.html,,""
CMDLINE,https://cateee.net/lkddb/web-lkddb/CMDLINE.html,,""
HAVE_LIVEPATCH,https://cateee.net/lkddb/web-lkddb/HAVE_LIVEPATCH.html,,""
ARCH_ENABLE_MEMORY_HOTPLUG,https://cateee.net/lkddb/web-lkddb/ARCH_ENABLE_MEMORY_HOTPLUG.html,,""
ARCH_SAVE_PAGE_KEYS,https://cateee.net/lkddb/web-lkddb/ARCH_SAVE_PAGE_KEYS.html,,""
PM_STD_PARTITION,https://cateee.net/lkddb/web-lkddb/PM_STD_PARTITION.html,,""
PM_WAKELOCKS_LIMIT,https://cateee.net/lkddb/web-lkddb/PM_WAKELOCKS_LIMIT.html,,""
DPM_WATCHDOG_TIMEOUT,https://cateee.net/lkddb/web-lkddb/DPM_WATCHDOG_TIMEOUT.html,,""
APM_EMULATION,https://cateee.net/lkddb/web-lkddb/APM_EMULATION.html,,""
CPU_PM,https://cateee.net/lkddb/web-lkddb/CPU_PM.html,,""
ACPI_GENERIC_GSI,https://cateee.net/lkddb/web-lkddb/ACPI_GENERIC_GSI.html,,""
ACPI_CCA_REQUIRED,https://cateee.net/lkddb/web-lkddb/ACPI_CCA_REQUIRED.html,,""
ACPI_SPCR_TABLE,https://cateee.net/lkddb/web-lkddb/ACPI_SPCR_TABLE.html,,""
ACPI_MCFG,https://cateee.net/lkddb/web-lkddb/ACPI_MCFG.html,,""
ACPI_CUSTOM_DSDT_FILE,https://cateee.net/lkddb/web-lkddb/ACPI_CUSTOM_DSDT_FILE.html,,""
ACPI_CUSTOM_DSDT,https://cateee.net/lkddb/web-lkddb/ACPI_CUSTOM_DSDT.html,,""
ACPI_APEI_SEA,https://cateee.net/lkddb/web-lkddb/ACPI_APEI_SEA.html,,""
ACPI_IORT,https://cateee.net/lkddb/web-lkddb/ACPI_IORT.html,,""
ACPI_GTDT,https://cateee.net/lkddb/web-lkddb/ACPI_GTDT.html,,""
X86_APM_BOOT,https://cateee.net/lkddb/web-lkddb/X86_APM_BOOT.html,,""
APM,https://cateee.net/lkddb/web-lkddb/APM.html,,""
APM_IGNORE_USER_SUSPEND,https://cateee.net/lkddb/web-lkddb/APM_IGNORE_USER_SUSPEND.html,,""
APM_DO_ENABLE,https://cateee.net/lkddb/web-lkddb/APM_DO_ENABLE.html,,""
APM_CPU_IDLE,https://cateee.net/lkddb/web-lkddb/APM_CPU_IDLE.html,,""
APM_DISPLAY_BLANK,https://cateee.net/lkddb/web-lkddb/APM_DISPLAY_BLANK.html,,""
APM_ALLOW_INTS,https://cateee.net/lkddb/web-lkddb/APM_ALLOW_INTS.html,,""
CPU_FREQ_BOOST_SW,https://cateee.net/lkddb/web-lkddb/CPU_FREQ_BOOST_SW.html,,""
CPU_FREQ_DEFAULT_GOV_POWERSAVE,https://cateee.net/lkddb/web-lkddb/CPU_FREQ_DEFAULT_GOV_POWERSAVE.html,,""
CPU_FREQ_DEFAULT_GOV_USERSPACE,https://cateee.net/lkddb/web-lkddb/CPU_FREQ_DEFAULT_GOV_USERSPACE.html,,""
CPU_FREQ_DEFAULT_GOV_ONDEMAND,https://cateee.net/lkddb/web-lkddb/CPU_FREQ_DEFAULT_GOV_ONDEMAND.html,,""
CPU_FREQ_DEFAULT_GOV_CONSERVATIVE,https://cateee.net/lkddb/web-lkddb/CPU_FREQ_DEFAULT_GOV_CONSERVATIVE.html,,""
CPU_FREQ_DEFAULT_GOV_SCHEDUTIL,https://cateee.net/lkddb/web-lkddb/CPU_FREQ_DEFAULT_GOV_SCHEDUTIL.html,,""
ELAN_CPUFREQ,https://cateee.net/lkddb/web-lkddb/ELAN_CPUFREQ.html,,""
SC520_CPUFREQ,https://cateee.net/lkddb/web-lkddb/SC520_CPUFREQ.html,,""
X86_POWERNOW_K6,https://cateee.net/lkddb/web-lkddb/X86_POWERNOW_K6.html,,""
X86_POWERNOW_K7,https://cateee.net/lkddb/web-lkddb/X86_POWERNOW_K7.html,,""
X86_POWERNOW_K7_ACPI,https://cateee.net/lkddb/web-lkddb/X86_POWERNOW_K7_ACPI.html,,""
X86_GX_SUSPMOD,https://cateee.net/lkddb/web-lkddb/X86_GX_SUSPMOD.html,,""
X86_SPEEDSTEP_CENTRINO_TABLE,https://cateee.net/lkddb/web-lkddb/X86_SPEEDSTEP_CENTRINO_TABLE.html,,""
X86_SPEEDSTEP_ICH,https://cateee.net/lkddb/web-lkddb/X86_SPEEDSTEP_ICH.html,,""
